section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464349804347,8.583069,-10.093689,-80.67894,-0.151855,-0.02002,1.019043,6.430393148646337,-1.6731969683393366,5.600814499273069,0.9971672892570496,-0.017300397157669067,0.05530113726854324,0.04795683175325394
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464370826347,9.561539,-10.030746,-79.641342,-0.15332,-0.029297,1.022461,6.384680632720584,-1.6703116674022271,5.424962738956743,0.9972620010375977,-0.01717188209295273,0.05493101105093956,0.046434808522462845
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464391848347,10.231018,-9.845734,-78.115463,-0.161133,-0.023438,1.03418,6.341557839556507,-1.662174083028173,5.255847456344975,0.9973508715629578,-0.017003053799271584,0.05458427965641022,0.04497338458895683
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464412870347,11.453629,-9.725571,-76.955795,-0.163086,-0.037109,1.034668,6.299740856446022,-1.6509288348774864,5.092273810181878,0.9974350929260254,-0.016811352223157883,0.05424894392490387,0.04356129467487335
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464433892347,12.125015,-9.35936,-75.613022,-0.172363,-0.035645,1.027832,6.262089064898222,-1.635650756885663,4.935470143508736,0.9975131750106812,-0.01659025251865387,0.053949985653162,0.04220925271511078
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464454914347,12.981415,-9.483337,-74.270248,-0.155762,-0.030273,1.006836,6.221221546367855,-1.6148507666332759,4.776678390971335,0.997592031955719,-0.016319850459694862,0.05362483859062195,0.04084277153015137
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464469234347,13.589859,-9.298325,-72.683334,-0.159668,-0.025879,1.014648,6.182282130995275,-1.589509249429806,4.623931876127857,0.9976663589477539,-0.016014311462640762,0.05331660434603691,0.03953053802251816
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464483554347,14.015198,-8.995056,-71.218491,-0.175781,-0.02832,1.011719,6.148691394132567,-1.5620480245798793,4.4782060500246,0.9977341890335083,-0.015696192160248756,0.05305398255586624,0.038279417902231216
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464497874347,13.95607,-8.687973,-69.936752,-0.158203,-0.050293,0.997559,6.113392478096501,-1.5390438137988633,4.342393464509898,0.9977974891662598,-0.015421577729284763,0.05277293175458908,0.03711250424385071
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464512194347,14.015198,-8.44574,-68.593979,-0.152344,-0.041504,0.988281,6.078526577060776,-1.5132029752240985,4.214004413759688,0.9978570342063904,-0.015126479789614677,0.05249501019716263,0.03601127490401268
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464526514347,13.528824,-7.894516,-67.312241,-0.180664,-0.021484,0.971191,6.052975425812421,-1.4845446645533915,4.0926680659210914,0.9979090690612793,-0.014813536778092384,0.052297577261924744,0.03497133404016495
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464540834347,13.343811,-7.469177,-65.725327,-0.173828,-0.025879,0.967285,6.02832221921603,-1.4569130923660514,3.8008495162121063,0.9980087876319885,-0.014432691037654877,0.052128568291664124,0.03244588151574135
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464555154347,12.308121,-7.528305,-64.199448,-0.173828,-0.033691,0.973144,6.003671545563057,-1.434723525791193,3.5161564396089906,0.9980996251106262,-0.014103426598012447,0.05195561423897743,0.02997959963977337
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464569474347,11.575699,-7.58934,-62.856674,-0.163574,-0.022461,0.961426,5.9771548141154085,-1.4126937074529409,3.237603789396729,0.9981836676597595,-0.013778823427855968,0.051764313131570816,0.02756662294268608
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464583794347,10.782242,-7.772446,-61.574936,-0.167969,-0.013184,0.964355,5.951064825883767,-1.391447057098307,3.1415321021210807,0.9982202053070068,-0.013544258661568165,0.051553770899772644,0.026742562651634216
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464598114347,10.04982,-7.284164,-60.049057,-0.150879,-0.020996,0.958496,5.9239080886567335,-1.3743812608522707,3.0557966272575268,0.9982537031173706,-0.013350860215723515,0.051331374794244766,0.02600664272904396
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464612434347,9.378433,-7.406235,-58.523178,-0.152344,-0.016113,0.975586,5.89648923343079,-1.358337422730667,2.97809523897361,0.9982848167419434,-0.01317022554576397,0.05110526829957962,0.02534017339348793
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464615697347,9.07135,-7.835388,-56.936264,-0.15918,-0.015137,0.975586,5.869027895051447,-1.3426199033781463,2.9080343254201435,0.9983137845993042,-0.012996125034987926,0.05087763071060181,0.024740029126405716
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464618960347,8.583069,-7.957458,-56.142807,-0.152832,-0.030273,0.977051,5.839881780621686,-1.3318860625521083,2.8442134516704534,0.9983413219451904,-0.0128681231290102,0.05063331872224808,0.024192119017243385
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464622223347,8.401871,-8.077621,-54.677963,-0.149902,-0.018066,0.975586,5.809903982607355,-1.318580281796247,2.7875831188749642,0.9983675479888916,-0.012720976956188679,0.0503813810646534,0.02370801568031311
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464625486347,7.974625,-8.565903,-53.640366,-0.148926,0.001953,0.974609,5.777884873698206,-1.302249874496238,2.735979164513941,0.9983936548233032,-0.012549511156976223,0.050111621618270874,0.023269187659025192
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464628749347,7.486343,-8.565903,-52.785873,-0.148926,-0.012207,0.98291,5.745960575932938,-1.290621427634005,2.697687422308922,0.9984163045883179,-0.01242506131529808,0.04984010383486748,0.022944165393710136
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464632012347,7.486343,-8.749008,-51.504135,-0.148438,-0.009766,0.988281,5.7133066332213005,-1.2777976014477852,2.666892735718103,0.9984377026557922,-0.012293473817408085,0.04956158995628357,0.022684995085000992
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464635275347,7.24411,-8.995056,-50.588608,-0.138672,-0.000488,0.984375,5.677828623467271,-1.2635645246953022,2.640517664687351,0.9984594583511353,-0.012151100672781467,0.04925822466611862,0.02246517315506935
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464638538347,6.692886,-8.932114,-49.001694,-0.134766,-0.00293,0.978027,5.642252931181244,-1.251510425523892,2.60637068881649,0.998482346534729,-0.012024509720504284,0.048954300582408905,0.022176608443260193
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464641801347,6.690979,-9.300232,-48.513412,-0.151367,0.018066,0.980957,5.608821462296776,-1.2345879968901932,2.571472861272973,0.9985047578811646,-0.011855767108500004,0.04867004603147507,0.021883292123675346
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464645064347,6.387711,-9.298325,-47.842026,-0.135742,0.003906,0.97998,5.5722839224606595,-1.2217318264570716,2.538974880662772,0.998527467250824,-0.011723052710294724,0.04835756868124008,0.021609369665384293
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464648327347,6.0215,-9.35936,-46.926498,-0.125488,0.007324,0.977539,5.533604113789994,-1.2092489468017775,2.5077160521186577,0.9985506534576416,-0.011593884788453579,0.048026151955127716,0.02134622074663639
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464651590347,5.777359,-9.542465,-46.194077,-0.128418,0.001465,0.967285,5.495227759130294,-1.1987427296388637,2.4791496471770444,0.998572826385498,-0.011483294889330864,0.04769665002822876,0.021105583757162094
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464654853347,4.922867,-9.542465,-45.52269,-0.123047,0.001953,0.972168,5.455839064266981,-1.1914360368567702,2.4536412226271103,0.9985944032669067,-0.0114018265157938,0.04735735058784485,0.020890286192297935
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464658116347,4.676819,-9.971619,-44.912338,-0.122559,0.00293,0.976074,5.414616805743895,-1.1846079868422998,2.4258709145591344,0.9986169934272766,-0.011323418468236923,0.04700217396020889,0.020655209198594093
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464661379347,4.12941,-9.725571,-44.485092,-0.123535,0.007324,0.972168,5.3749715826078575,-1.1789326054701683,2.3991357045530517,0.9986384510993958,-0.011255927383899689,0.04666037857532501,0.02042846754193306
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464664642347,3.826141,-10.276794,-43.935776,-0.125488,0.012207,0.966309,5.333684514027865,-1.1732103615510419,2.3746424092184046,0.9986600279808044,-0.011188801378011703,0.04630403220653534,0.020221399143338203
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464667722347,3.396988,-10.213852,-43.935776,-0.110352,0.015625,0.96582,5.289576666943268,-1.168493539376897,2.3501063853570514,0.99868243932724,-0.011130077764391899,0.04592288285493851,0.020013775676488876
b403132e-9d5d-4287-b576-262d0848daaf,4a52c81b-70f1-4f99-88b2-3165998ea7e8,1694704464670802347,2.603531,-10.763168,-43.264389,-0.112793,0.011719,0.966309,5.243830853130661,-1.1676613230684285,2.3503516520226175,0.998700737953186,-0.011114931665360928,0.04552432894706726,0.02002068981528282
